timestamp,time,open,high,low,close,volume
1717135200000,1717135200000,0.1918,0.20667,0.18785,0.19244,6950041.0
1717156800000,1717156800000,0.19244,0.19642,0.1852,0.19103,6003297.0
1717178400000,1717178400000,0.19103,0.19224,0.18947,0.19115,1276275.0
1717200000000,1717200000000,0.19115,0.19129,0.18686,0.18895,1378067.0
1717221600000,1717221600000,0.18895,0.18926,0.185,0.18665,2232963.0
1717243200000,1717243200000,0.18665,0.19086,0.18143,0.18797,3458989.0
1717264800000,1717264800000,0.18797,0.19282,0.18797,0.19181,1695215.0
1717286400000,1717286400000,0.19181,0.19299,0.18722,0.18781,2101938.0
1717308000000,1717308000000,0.18781,0.18923,0.18202,0.18717,2310088.0
1717329600000,1717329600000,0.18717,0.18956,0.18301,0.18368,2278576.0
1717351200000,1717351200000,0.18368,0.1867,0.18219,0.1844,1115370.0
1717372800000,1717372800000,0.1844,0.18824,0.18212,0.18721,1002702.0
1717394400000,1717394400000,0.18721,0.18983,0.18518,0.18622,2182322.0
1717416000000,1717416000000,0.18622,0.19119,0.1836,0.18641,3514782.0
1717437600000,1717437600000,0.18641,0.18854,0.1848,0.1858,799904.0
1717459200000,1717459200000,0.1858,0.186,0.18299,0.18461,843445.0
1717480800000,1717480800000,0.18461,0.18606,0.18234,0.18382,1355458.0
1717502400000,1717502400000,0.18382,0.19058,0.18317,0.1878,1533665.0
1717524000000,1717524000000,0.1878,0.19144,0.18614,0.19075,1735988.0
1717545600000,1717545600000,0.19075,0.19526,0.1896,0.19257,1844835.0
1717567200000,1717567200000,0.19257,0.19444,0.19033,0.1912,1654852.0
1717588800000,1717588800000,0.1912,0.19526,0.18809,0.19308,1876349.0
1717610400000,1717610400000,0.19308,0.1949,0.1916,0.19294,928539.0
1717632000000,1717632000000,0.19294,0.20341,0.1922,0.20164,2838356.0
1717653600000,1717653600000,0.20164,0.22799,0.19941,0.21069,21490139.0
1717675200000,1717675200000,0.21069,0.22139,0.20551,0.21258,9467831.0
1717696800000,1717696800000,0.21258,0.22,0.20559,0.21777,7735814.0
1717718400000,1717718400000,0.21777,0.22356,0.2072,0.21546,12266757.0
1717740000000,1717740000000,0.21546,0.21954,0.2125,0.21756,4493196.0
1717761600000,1717761600000,0.21756,0.21878,0.20378,0.20405,4488854.0
1717783200000,1717783200000,0.20405,0.20429,0.184,0.194,8541400.0
1717804800000,1717804800000,0.194,0.19857,0.19239,0.19411,2040406.0
1717826400000,1717826400000,0.19411,0.19778,0.187,0.18819,3241492.0
1717848000000,1717848000000,0.18819,0.19023,0.18465,0.18638,1275815.0
1717869600000,1717869600000,0.18638,0.18736,0.1825,0.18375,702110.0
1717891200000,1717891200000,0.18375,0.18383,0.1781,0.18118,1415904.0
1717912800000,1717912800000,0.18118,0.18312,0.18063,0.18292,454259.0
1717934400000,1717934400000,0.18292,0.18775,0.18208,0.18681,927666.0
1717956000000,1717956000000,0.18681,0.18999,0.18627,0.18821,986285.0
1717977600000,1717977600000,0.18821,0.1887,0.18284,0.18344,743411.0
1717999200000,1717999200000,0.18344,0.18369,0.17673,0.18046,1385794.0
1718020800000,1718020800000,0.18046,0.182,0.17579,0.18116,1347740.0
1718042400000,1718042400000,0.18116,0.18135,0.17509,0.17754,1420543.0
1718064000000,1718064000000,0.17754,0.17875,0.16842,0.17248,2442124.0
1718085600000,1718085600000,0.17248,0.17408,0.17008,0.17145,900547.0
1718107200000,1718107200000,0.17145,0.17167,0.16481,0.16812,1636579.0
1718128800000,1718128800000,0.16812,0.17112,0.16769,0.1691,653487.0
1718150400000,1718150400000,0.1691,0.17347,0.16611,0.17326,615450.0
1718172000000,1718172000000,0.17326,0.17548,0.172,0.17387,468427.0
1718193600000,1718193600000,0.17387,0.18246,0.17387,0.17647,1600260.0
1718215200000,1718215200000,0.17647,0.17851,0.17007,0.1712,1918823.0
1718236800000,1718236800000,0.1712,0.17223,0.15852,0.16358,2187993.0
1718258400000,1718258400000,0.16358,0.16562,0.1619,0.16461,844108.0
1718280000000,1718280000000,0.16461,0.17232,0.16235,0.1645,3127087.0
1718301600000,1718301600000,0.1645,0.1654,0.16103,0.16188,506599.0
1718323200000,1718323200000,0.16188,0.16681,0.15952,0.1653,935819.0
1718344800000,1718344800000,0.1653,0.16911,0.16455,0.16733,1010970.0
1718366400000,1718366400000,0.16733,0.16851,0.15371,0.15489,4121417.0
1718388000000,1718388000000,0.15489,0.15923,0.15165,0.15668,1420593.0
1718409600000,1718409600000,0.15668,0.16353,0.15609,0.16287,2546609.0
1718431200000,1718431200000,0.16287,0.16393,0.16005,0.16107,820282.0
1718452800000,1718452800000,0.16107,0.16232,0.16025,0.16088,673633.0
1718474400000,1718474400000,0.16088,0.16093,0.1579,0.15877,644242.0
1718496000000,1718496000000,0.15877,0.15903,0.15584,0.1589,658957.0
1718517600000,1718517600000,0.1589,0.16044,0.15749,0.15881,611328.0
1718539200000,1718539200000,0.15881,0.16312,0.15881,0.16217,759556.0
1718560800000,1718560800000,0.16217,0.16455,0.15929,0.16149,1934344.0
1718582400000,1718582400000,0.16149,0.16255,0.15242,0.15291,935259.0
1718604000000,1718604000000,0.15291,0.15294,0.14511,0.14678,2731220.0
1718625600000,1718625600000,0.14678,0.15117,0.14406,0.15031,1628792.0
1718647200000,1718647200000,0.15031,0.15298,0.14809,0.14873,529831.0
1718668800000,1718668800000,0.14873,0.14878,0.12965,0.1343,3116225.0
1718690400000,1718690400000,0.1343,0.13856,0.1318,0.13344,1031083.0
1718712000000,1718712000000,0.13344,0.13387,0.12804,0.13138,1805129.0
1718733600000,1718733600000,0.13138,0.13599,0.13055,0.13581,1188581.0
1718755200000,1718755200000,0.13581,0.13883,0.13399,0.13803,782355.0
1718776800000,1718776800000,0.13803,0.13898,0.13526,0.13727,958104.0
1718798400000,1718798400000,0.13727,0.13928,0.13407,0.13661,1119258.0
1718820000000,1718820000000,0.13661,0.13711,0.13328,0.13415,373675.0
