timestamp,time,open,high,low,close,volume
1695880800000,1695880800000,146.7,147.65,146.55,146.7,1459.56
1695902400000,1695902400000,146.7,147.35,145.65,145.9,2365.0
1695924000000,1695924000000,145.9,146.15,145.3,145.9,1205.19
1695945600000,1695945600000,145.9,146.0,144.7,145.25,1211.48
1695967200000,1695967200000,145.25,146.0,144.95,145.4,2223.46
1695988800000,1695988800000,145.4,145.95,144.7,145.4,1050.69
1696010400000,1696010400000,145.4,146.8,145.3,146.8,1008.41
1696032000000,1696032000000,146.8,147.1,145.3,145.35,2084.27
1696053600000,1696053600000,145.35,146.2,145.1,146.1,1189.69
1696075200000,1696075200000,146.1,147.1,146.0,146.45,1107.7
1696096800000,1696096800000,146.45,147.95,146.15,146.5,1052.52
1696118400000,1696118400000,146.5,147.25,145.35,146.55,1488.88
1696140000000,1696140000000,146.55,148.5,146.5,148.0,1606.89
1696161600000,1696161600000,148.0,148.85,146.05,146.05,2850.65
1696183200000,1696183200000,146.05,150.15,146.05,149.0,2773.2
1696204800000,1696204800000,149.0,149.65,148.1,148.4,1365.88
1696226400000,1696226400000,148.4,149.9,148.3,149.35,2055.74
1696248000000,1696248000000,149.35,149.5,146.5,147.25,4440.12
1696269600000,1696269600000,147.25,147.6,145.0,145.85,2496.97
1696291200000,1696291200000,145.85,146.75,145.55,146.5,460.3
1696312800000,1696312800000,146.5,147.8,145.35,145.7,1287.88
1696334400000,1696334400000,145.7,147.1,144.85,146.45,1791.0
1696356000000,1696356000000,146.45,147.7,146.45,147.1,888.34
1696377600000,1696377600000,147.1,148.15,145.4,147.1,2188.74
1696399200000,1696399200000,147.1,148.95,146.55,148.9,2049.03
1696420800000,1696420800000,148.9,149.85,148.25,149.2,3289.84
1696442400000,1696442400000,149.2,150.8,148.45,150.25,2719.78
1696464000000,1696464000000,150.25,150.3,149.05,149.7,3073.55
1696485600000,1696485600000,149.7,151.45,149.45,150.85,7294.04
1696507200000,1696507200000,150.85,151.3,148.25,148.7,5960.04
1696528800000,1696528800000,148.7,150.75,148.25,149.4,2408.77
1696550400000,1696550400000,149.4,150.3,148.4,149.65,1482.86
1696572000000,1696572000000,149.65,149.7,148.35,149.0,2540.94
1696593600000,1696593600000,149.0,151.85,148.35,151.35,2728.22
1696615200000,1696615200000,151.35,152.55,151.35,151.8,1135.61
1696636800000,1696636800000,151.8,152.85,151.75,151.75,1031.59
1696658400000,1696658400000,151.75,151.85,150.85,151.5,1963.46
1696680000000,1696680000000,151.5,153.4,151.35,153.35,2616.97
1696701600000,1696701600000,153.35,155.3,152.35,155.2,3726.56
1696723200000,1696723200000,155.2,155.8,154.35,155.1,3650.68
1696744800000,1696744800000,155.1,155.25,154.1,154.25,3071.02
1696766400000,1696766400000,154.25,155.6,153.25,155.3,3618.24
1696788000000,1696788000000,155.3,156.55,154.65,156.1,2096.73
1696809600000,1696809600000,156.1,156.35,155.15,155.15,2580.28
1696831200000,1696831200000,155.15,155.15,153.25,154.55,3767.78
1696852800000,1696852800000,154.55,154.95,151.55,153.1,6351.6
1696874400000,1696874400000,153.1,154.75,152.75,153.6,3454.57
1696896000000,1696896000000,153.6,153.9,152.65,153.45,1134.41
1696917600000,1696917600000,153.45,154.45,152.35,152.7,2352.34
1696939200000,1696939200000,152.7,153.6,151.9,152.6,2703.59
1696960800000,1696960800000,152.6,153.35,151.95,152.15,1186.33
1696982400000,1696982400000,152.15,153.4,151.15,151.8,1775.64
1697004000000,1697004000000,151.8,152.85,150.95,151.8,2084.98
1697025600000,1697025600000,151.8,152.75,150.75,152.5,2637.68
1697047200000,1697047200000,152.5,154.1,151.7,153.85,2110.25
1697068800000,1697068800000,153.85,154.2,152.35,153.4,1412.18
1697090400000,1697090400000,153.4,154.45,150.8,152.85,2849.77
1697112000000,1697112000000,152.85,153.45,151.45,151.95,1984.28
1697133600000,1697133600000,151.95,152.6,150.8,152.25,1545.49
1697155200000,1697155200000,152.25,152.55,150.95,152.55,1301.04
1697176800000,1697176800000,152.55,153.25,152.0,152.4,1256.85
1697198400000,1697198400000,152.4,152.9,150.8,152.55,3510.87
1697220000000,1697220000000,152.55,154.65,152.5,153.45,2250.38
1697241600000,1697241600000,153.45,154.3,152.8,154.0,1890.83
1697263200000,1697263200000,154.0,154.2,152.85,153.1,1336.31
1697284800000,1697284800000,153.1,153.65,152.35,152.45,1050.08
1697306400000,1697306400000,152.45,152.9,151.55,152.7,1015.24
1697328000000,1697328000000,152.7,153.0,151.95,152.3,465.6
1697349600000,1697349600000,152.3,153.35,151.9,152.5,672.49
1697371200000,1697371200000,152.5,153.05,151.85,152.45,1859.9
1697392800000,1697392800000,152.45,153.15,152.05,152.3,914.86
1697414400000,1697414400000,152.3,152.45,151.05,151.85,2365.57
1697436000000,1697436000000,151.85,152.15,150.6,151.35,1688.73
1697457600000,1697457600000,151.35,154.95,151.1,152.1,5808.08
1697479200000,1697479200000,152.1,152.85,151.5,152.35,1800.36
1697500800000,1697500800000,152.35,152.35,151.1,151.65,2487.71
1697522400000,1697522400000,151.65,151.9,151.1,151.5,1044.45
1697544000000,1697544000000,151.5,151.6,149.75,150.6,4973.37
