timestamp,time,open,high,low,close,volume
1750140000000,1750140000000,0.05884,0.06214,0.0509,0.06118,775978730.0
1750161600000,1750161600000,0.06118,0.06202,0.04872,0.05494,793861740.0
1750183200000,1750183200000,0.05494,0.05949,0.05303,0.05723,463230270.0
1750204800000,1750204800000,0.05723,0.05989,0.05523,0.05659,339153690.0
1750226400000,1750226400000,0.05659,0.0566,0.04846,0.0505,451493160.0
1750248000000,1750248000000,0.0505,0.05088,0.04677,0.04948,477701590.0
1750269600000,1750269600000,0.04948,0.05094,0.04837,0.04992,221917900.0
1750291200000,1750291200000,0.04992,0.04996,0.04575,0.04783,311002030.0
1750312800000,1750312800000,0.04783,0.04841,0.04532,0.04564,208399210.0
1750334400000,1750334400000,0.04564,0.0467,0.04146,0.04249,276589940.0
1750356000000,1750356000000,0.04249,0.04351,0.04176,0.04254,159702950.0
1750377600000,1750377600000,0.04254,0.04343,0.04045,0.04118,206241810.0
1750399200000,1750399200000,0.04118,0.04688,0.04078,0.04484,274261920.0
1750420800000,1750420800000,0.04484,0.04702,0.04086,0.04221,343021090.0
1750442400000,1750442400000,0.04221,0.04225,0.04005,0.04075,91091440.0
1750464000000,1750464000000,0.04075,0.04175,0.04007,0.0405,78852720.0
1750485600000,1750485600000,0.0405,0.04092,0.0389,0.04024,144446390.0
1750507200000,1750507200000,0.04024,0.04208,0.03899,0.04167,147284440.0
1750528800000,1750528800000,0.04167,0.04449,0.04087,0.04394,241498800.0
1750550400000,1750550400000,0.04394,0.0444,0.04053,0.04147,161192620.0
1750572000000,1750572000000,0.04147,0.04237,0.04018,0.04044,117669120.0
1750593600000,1750593600000,0.04044,0.04299,0.03977,0.04147,199283900.0
1750615200000,1750615200000,0.04147,0.04215,0.04029,0.04103,96043580.0
1750636800000,1750636800000,0.04103,0.04486,0.04074,0.04393,146627950.0
1750658400000,1750658400000,0.04393,0.04903,0.04375,0.04643,350253620.0
1750680000000,1750680000000,0.04643,0.05211,0.04568,0.05049,321490720.0
1750701600000,1750701600000,0.05049,0.0516,0.04876,0.04975,159020240.0
1750723200000,1750723200000,0.04975,0.04995,0.04662,0.04754,112662610.0
1750744800000,1750744800000,0.04754,0.04754,0.04297,0.04348,190844340.0
1750766400000,1750766400000,0.04348,0.04479,0.04163,0.0419,156325100.0
1750788000000,1750788000000,0.0419,0.04206,0.04063,0.04097,94548600.0
1750809600000,1750809600000,0.04097,0.04161,0.03636,0.0385,291213860.0
1750831200000,1750831200000,0.0385,0.03908,0.0375,0.03794,153925580.0
1750852800000,1750852800000,0.03794,0.0384,0.03644,0.03651,179054430.0
1750874400000,1750874400000,0.03651,0.0378,0.03626,0.03766,92024560.0
1750896000000,1750896000000,0.03766,0.03906,0.03758,0.03832,85569320.0
1750917600000,1750917600000,0.03832,0.03866,0.03645,0.03681,87326410.0
1750939200000,1750939200000,0.03681,0.03748,0.03521,0.037,140325710.0
1750960800000,1750960800000,0.037,0.03946,0.03698,0.03854,102417290.0
1750982400000,1750982400000,0.03854,0.03994,0.03817,0.03905,93305010.0
1751004000000,1751004000000,0.03905,0.0394,0.03839,0.039,52920380.0
1751025600000,1751025600000,0.039,0.04098,0.03867,0.039,133273650.0
1751047200000,1751047200000,0.039,0.03923,0.03735,0.03764,66100590.0
1751068800000,1751068800000,0.03764,0.03943,0.03764,0.03819,74173960.0
1751090400000,1751090400000,0.03819,0.0388,0.03736,0.03762,30314890.0
1751112000000,1751112000000,0.03762,0.0387,0.0374,0.03863,39748600.0
1751133600000,1751133600000,0.03863,0.03968,0.03848,0.03964,23907810.0
1751155200000,1751155200000,0.03964,0.04092,0.03904,0.04036,37952430.0
1751176800000,1751176800000,0.04036,0.04167,0.04031,0.04054,54035000.0
1751198400000,1751198400000,0.04054,0.04286,0.0405,0.04225,84694400.0
1751220000000,1751220000000,0.04225,0.04381,0.04162,0.04333,53976130.0
1751241600000,1751241600000,0.04333,0.0451,0.04043,0.04103,87175150.0
1751263200000,1751263200000,0.04103,0.04351,0.041,0.04309,66954230.0
1751284800000,1751284800000,0.04309,0.0447,0.04179,0.04205,86136760.0
1751306400000,1751306400000,0.04205,0.04242,0.04139,0.0423,35337850.0
1751328000000,1751328000000,0.0423,0.04251,0.0384,0.03932,82648090.0
1751349600000,1751349600000,0.03932,0.03981,0.03771,0.03776,91300580.0
1751371200000,1751371200000,0.03776,0.0378,0.03642,0.03677,138964310.0
1751392800000,1751392800000,0.03677,0.03734,0.03628,0.03705,55581440.0
1751414400000,1751414400000,0.03705,0.03717,0.03576,0.03618,71440310.0
1751436000000,1751436000000,0.03618,0.03649,0.03531,0.03596,63487510.0
1751457600000,1751457600000,0.03596,0.03726,0.03526,0.0364,110142480.0
1751479200000,1751479200000,0.0364,0.03707,0.03614,0.03624,48486400.0
1751500800000,1751500800000,0.03624,0.03662,0.03508,0.03588,65755560.0
1751522400000,1751522400000,0.03588,0.03614,0.0338,0.0348,100986460.0
1751544000000,1751544000000,0.0348,0.03487,0.03414,0.03459,64672290.0
1751565600000,1751565600000,0.03459,0.03488,0.03389,0.03426,37422390.0
1751587200000,1751587200000,0.03426,0.03433,0.03159,0.03253,121817830.0
1751608800000,1751608800000,0.03253,0.03298,0.03185,0.03227,47212280.0
1751630400000,1751630400000,0.03227,0.03247,0.03056,0.03131,63148160.0
1751652000000,1751652000000,0.03131,0.03223,0.03125,0.03142,58625510.0
1751673600000,1751673600000,0.03142,0.03264,0.03139,0.03231,59247810.0
1751695200000,1751695200000,0.03231,0.03258,0.03174,0.03177,29145500.0
1751716800000,1751716800000,0.03177,0.03261,0.03084,0.03106,46528270.0
1751738400000,1751738400000,0.03106,0.03115,0.0301,0.03077,35898470.0
1751760000000,1751760000000,0.03077,0.0313,0.03054,0.03077,31497540.0
1751781600000,1751781600000,0.03077,0.03127,0.03064,0.03124,22295520.0
1751803200000,1751803200000,0.03124,0.03217,0.03107,0.03198,33689910.0
1751824800000,1751824800000,0.03198,0.03239,0.03032,0.03083,51632300.0
1751846400000,1751846400000,0.03083,0.03295,0.03063,0.03211,114951380.0
1751868000000,1751868000000,0.03211,0.0324,0.0314,0.03155,30772500.0
1751889600000,1751889600000,0.03155,0.03225,0.03149,0.03162,30605620.0
1751911200000,1751911200000,0.03162,0.03218,0.03126,0.03164,18208870.0
1751932800000,1751932800000,0.03164,0.03175,0.0306,0.03086,43812120.0
1751954400000,1751954400000,0.03086,0.03104,0.02874,0.03068,74448800.0
1751976000000,1751976000000,0.03068,0.0309,0.02957,0.03052,52801930.0
1751997600000,1751997600000,0.03052,0.03085,0.02981,0.02991,20970970.0
1752019200000,1752019200000,0.02991,0.03013,0.02912,0.02982,49584220.0
1752040800000,1752040800000,0.02982,0.03049,0.02961,0.03034,23039400.0
1752062400000,1752062400000,0.03034,0.03062,0.02919,0.02932,35161840.0
1752084000000,1752084000000,0.02932,0.03062,0.02927,0.03034,39844750.0
1752105600000,1752105600000,0.03034,0.03094,0.02964,0.03066,49966920.0
1752127200000,1752127200000,0.03066,0.03089,0.02999,0.0308,29110180.0
1752148800000,1752148800000,0.0308,0.0329,0.03069,0.03271,79440200.0
1752170400000,1752170400000,0.03271,0.03327,0.0316,0.03271,48474700.0
1752192000000,1752192000000,0.03271,0.03455,0.03234,0.03411,85199690.0
1752213600000,1752213600000,0.03411,0.03772,0.03408,0.03533,148403480.0
1752235200000,1752235200000,0.03533,0.03587,0.03386,0.03515,65351360.0
1752256800000,1752256800000,0.03515,0.03538,0.03369,0.03413,26094510.0
1752278400000,1752278400000,0.03413,0.03475,0.03263,0.03311,48508350.0
1752300000000,1752300000000,0.03311,0.03357,0.03217,0.0325,20015120.0
1752321600000,1752321600000,0.0325,0.03338,0.03106,0.03196,30706750.0
1752343200000,1752343200000,0.03196,0.03308,0.03187,0.03303,16339740.0
1752364800000,1752364800000,0.03303,0.03328,0.03235,0.03281,19565500.0
1752386400000,1752386400000,0.03281,0.03317,0.03235,0.03307,15795920.0
1752408000000,1752408000000,0.03307,0.03354,0.03242,0.03286,32744240.0
1752429600000,1752429600000,0.03286,0.03336,0.03176,0.03219,19681500.0
1752451200000,1752451200000,0.03219,0.03409,0.0319,0.03336,21538750.0
1752472800000,1752472800000,0.03336,0.03359,0.03251,0.03309,30515070.0
1752494400000,1752494400000,0.03309,0.03335,0.0321,0.0327,18750290.0
1752516000000,1752516000000,0.0327,0.03271,0.03169,0.03204,10529600.0
1752537600000,1752537600000,0.03204,0.03238,0.03111,0.03159,16361150.0
1752559200000,1752559200000,0.03159,0.03165,0.02998,0.03052,44571820.0
1752580800000,1752580800000,0.03052,0.03146,0.03005,0.03146,26024680.0
1752602400000,1752602400000,0.03146,0.032,0.0307,0.03179,14945180.0
1752624000000,1752624000000,0.03179,0.03218,0.03025,0.0307,36229360.0
1752645600000,1752645600000,0.0307,0.03322,0.0306,0.03245,61369280.0
1752667200000,1752667200000,0.03245,0.03394,0.03235,0.03363,31025140.0
1752688800000,1752688800000,0.03363,0.03471,0.03278,0.03428,52858450.0
1752710400000,1752710400000,0.03428,0.0356,0.03303,0.03489,44737710.0
1752732000000,1752732000000,0.03489,0.03489,0.03373,0.03395,18411120.0
1752753600000,1752753600000,0.03395,0.03429,0.03233,0.03337,30916570.0
